X,Y,OBJECTID,TERM_ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,EXSTARS_I,OWNER,OPERATOR,POSREL,COMMODITY,CAPACITY,TRUCK_IN,TRUCK_OUT,PIPE_IN,PIPE_OUT,MARINE_IN,MARINE_OUT,RAIL_IN,RAIL_OUT,ASPHALT,CHEMICALS,PROPANE,BUTANE,REFINED,ETHANOL,BIODIESEL,CRUDE_OIL,JETFUEL,GASOLINE,DISTILLATE,AVGAS
-122.434855,47.261035,2249,ANLTK53024,NUSTAR ENERGY - SHORE TERMINAL,"250 EAST ""D"" STREET",TACOMA,WA,98421,NOT AVAILABLE,(253) 627-5711,MARINE TERMINAL,IN SERVICE,-999,PIERCE,53053,USA,47.261035,-122.434855,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/20 00:00:00+00,http://nustarenergy.com,T-91-WA-4415,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",377000,YES,YES,NO,NO,YES,YES,YES,YES,NO,YES,NO,NO,YES,YES,NO,NO,YES,NO,NO,NOT AVAILABLE
-122.385473,47.276861,2250,ANLTK53025,TARGA SOUND TERMINAL,2628 MARINE VIEW DRIVE,TACOMA,WA,98421,NOT AVAILABLE,(253) 272-9348,MARINE TERMINAL,IN SERVICE,-999,PIERCE,53053,USA,47.276861,-122.385473,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/20 00:00:00+00,www.targasoundterminal.com/,T-91-WA-4414,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT, CHEMICALS",758000,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,NO,NO,YES,NOT AVAILABLE
-122.395253,47.256405,2251,ANLTK53026,U.S. OIL & REFINING COMPANY,3001 MARSHALL AVE.,TACOMA,WA,98421,NOT AVAILABLE,(253) 383-1651,REFINERY TERMINAL,IN SERVICE,-999,PIERCE,53053,USA,47.256405,-122.395253,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/02/16 00:00:00+00,http://www.usor.com/,T-91-WA-4421,U.S. OIL & REFINING COMPANY,U.S. OIL & REFINING COMPANY,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT",2700000,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,NOT AVAILABLE,NOT AVAILABLE,YES,YES,YES,YES,NO
-122.68425,45.626986,2252,ANLTK53027,ALBINA ASPHALT,1112 W. 7TH ST.,VANCOUVER,WA,98660,NOT AVAILABLE,(360) 816-8540,ASPHALT TERMINAL,IN SERVICE,-999,CLARK,53011,USA,45.626986,-122.68425,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/03/23 00:00:00+00,http://albina.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,73615,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-122.694004,45.661629,2253,ANLTK53028,NUSTAR ENERGY LP - TERMINAL 2,5420 FRUIT VALLEY ROAD,VANCOUVER,WA,98660,NOT AVAILABLE,(360) 696-0901,MARINE TERMINAL,IN SERVICE,-999,CLARK,53011,USA,45.661629,-122.694004,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://nustarenergy.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",500400,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NOT AVAILABLE
-122.696919,45.637673,2254,ANLTK53029,TESORO REFINING AND MARKETING COMPANY - VANCOUVER TERMINAL,2211 ST. FRANCIS LANE,VANCOUVER,WA,98660,NOT AVAILABLE,(360) 696-2390,MARINE TERMINAL,IN SERVICE,-999,CLARK,53011,USA,45.637673,-122.696919,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/20 00:00:00+00,http://www.andeavorlogistics.com/,T-91-WA-4419,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, CHEMICALS",280000,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,YES,YES,NO,NO,YES,YES,NO
-122.738604,45.651016,2255,ANLTK53030,TIDEWATER HOLDINGS INCORPORATED - VANCOUVER TERMINAL,6305 NORTHWEST OLD LOWER RIVER ROAD,VANCOUVER,WA,98660,NOT AVAILABLE,(360) 693-1491,MARINE TERMINAL,IN SERVICE,-999,CLARK,53011,USA,45.651016,-122.738604,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://tidewater.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,142055,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-123.8533394,46.96760459,2256,ANLTK53031,HOQUIAM,3122 PORT INDUSTRIAL RD,HOQUIAM,WA,98550,NOT AVAILABLE,(360) 532-3754,BIODIESEL PLANT,IN SERVICE,-999,GRAYS HARBOR,53027,USA,46.96760459,-123.8533394,325193,ETHYL ALCOHOL MANUFACTURING,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://regi.com,NONE,IMPERIUM GRAYS HARBOR LLC,NOT AVAILABLE,WITHIN 40 FEET,BIOFUEL,88183,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NOT AVAILABLE
-117.361133,47.697483,2257,ANLTK53032,SPOKANE HILLYARD PLANT,4327 THOR ST,SPOKANE,WA,99217,NOT AVAILABLE,(509) 921-0081,ASPHALT TERMINAL,IN SERVICE,-999,SPOKANE,53063,USA,47.697483,-117.361133,324121,ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.semgroupcorp.com/,NONE,WESTERN STATES ASPHALT INC,NOT AVAILABLE,WITHIN 40 FEET,ASPHALT,297619,YES,YES,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE
-122.532666,48.787237,2258,ANLTK53033,BELLINGHAM INTERNATIONAL AIRPORT,4255 MITCHELL WAY,BELLINGHAM,WA,98226,NOT AVAILABLE,(360) 671-5674,AIRPORT,IN SERVICE,-999,WHATCOM,53073,USA,48.787237,-122.532666,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2018/01/10 00:00:00+00,OTHER,2018/01/11 00:00:00+00,https://www.portofbellingham.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES
-122.314105,47.545661,2259,ANLTK53034,AVIATION FUEL STORAGE - SHULTZ DISTRIBUTING - BOEING FIELD/KING COUNTY INTERNATIONAL AIRPORT,1495 S HARDY STREET,SEATTLE,WA,98108,NOT AVAILABLE,(206) 682-8427,AIRPORT,IN SERVICE,-999,KING,53033,USA,47.545661,-122.314105,424710,PETROLEUM BULK STATIONS AND TERMINALS,EPA,2018/01/11 00:00:00+00,OTHER,2018/01/11 00:00:00+00,https://www.kingcounty.gov/,NONE,SHULTZ DISTRIBUTING INC.,GALVIN FLYING SERVICES,WITHIN 40 FEET,REFINED,3810,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES
-122.301075,47.534521,2260,ANLTK53035,CLAY LACY AVIATION - BOEING FIELD/KING COUNTY INTERNATIONAL AIRPORT,8285 PERIMETER ROAD S,SEATTLE,WA,98108,NOT AVAILABLE,(206) 762-6000,AIRPORT,IN SERVICE,-999,KING,53033,USA,47.534521,-122.301075,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2018/01/11 00:00:00+00,OTHER,2018/01/11 00:00:00+00,https://www.claylacy.com/,NONE,CLAY LACY FBO,CLAY LACY FBO,WITHIN 1 MILE,REFINED,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES
-119.413707,48.960507,2261,ANLTK53036,DOROTHY SCOTT AIRPORT,AIRPORT ROAD,OROVILLE,WA,98844,NOT AVAILABLE,(509) 560-0292,AIRPORT,IN SERVICE,-999,OKANOGAN,53047,USA,48.960507,-119.413707,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2018/01/11 00:00:00+00,OTHER,2018/01/11 00:00:00+00,http://www.oroville-wa.com/,NONE,CITY OF OROVILLE,CITY OF OROVILLE,WITHIN 40 FEET,REFINED,-999,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
-122.810997,48.056712,2262,ANLTK53037,JEFFERSON COUNTY INTERNATIONAL AIRPORT,310 AIRPORT ROAD,PORT TOWNSEND,WA,98368,NOT AVAILABLE,(360) 385-0656,AIRPORT,IN SERVICE,-999,JEFFERSON,53031,USA,48.056712,-122.810997,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2018/01/11 00:00:00+00,OTHER,2018/01/11 00:00:00+00,http://portofpt.com/,NONE,PORT OF PORT TOWNSEND,PORT OF PORT TOWNSEND,WITHIN 1 MILE,REFINED,-999,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
-117.524161,47.632809,2263,ANLTK53038,SPOKANE INTERNATIONAL AIRPORT,8008 W AVIATION AVENUE,SPOKANE,WA,99224,NOT AVAILABLE,(509) 455-6418,AIRPORT,IN SERVICE,-999,SPOKANE,53063,USA,47.632809,-117.524161,424710,PETROLEUM BULK STATIONS AND TERMINALS,AIRNAV,2018/01/11 00:00:00+00,OTHER,2018/01/11 00:00:00+00,http://spokaneairports.net/,NONE,SPOKANE CITY AND COUNTY,SPOKANE CITY AND COUNTY,WITHIN 40 FEET,REFINED,-999,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,YES
-81.646008,38.351867,2264,ANLTK54001,MARATHON PETROLEUM COMPANY LLC,1410 MACCORKLE AVENUE SE,CHARLESTON,WV,25314,NOT AVAILABLE,(304) 347-1059,MARINE TERMINAL,IN SERVICE,-999,KANAWHA,54039,USA,38.351867,-81.646008,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/14 00:00:00+00,www.marathon.com,T-55-WV-3181,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT",140000,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-82.589524,38.406299,2265,ANLTK54003,MARATHON PETROLEUM COMPANY LLC,237 23RD STREET,KENOVA,WV,25530,NOT AVAILABLE,(304) 453-3331,MARINE TERMINAL,IN SERVICE,-999,BOYD,21019,USA,38.406299,-82.589524,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,www.marathon.com,T-55-WV-1697,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT",9639170,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-80.630194,40.610585,2266,ANLTK54004,"ERGON WEST VIRGINIA, INCORPORATED NEWELL REFINERY",9995 OHIO RIVER BLVD,NEWELL,WV,26050,NOT AVAILABLE,(304) 387-4343,REFINERY TERMINAL,IN SERVICE,-999,HANCOCK,54029,USA,40.610585,-80.630194,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/14 00:00:00+00,www.ergon.com,T-55-WV-3183,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, CHEMICALS",1535000,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,NO,NO,YES,NO,YES,YES,NOT AVAILABLE
-81.847146,38.397071,2267,ANLTK54005,GO-MART - AMANDAVILLE RIVER TERM,1 TERMINAL ROAD,ST. ALBANS,WV,25177,NOT AVAILABLE,(304) 727-5423,MARINE TERMINAL,IN SERVICE,-999,KANAWHA,54039,USA,38.397071,-81.847146,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/14 00:00:00+00,NOT AVAILABLE,T-55-WV-3184,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,125000,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-81.20668833,39.38431085,2268,ANLTK54006,ST. MARYS REFINING,201 BARKWILL STREET,ST. MARYS,WV,26170,NOT AVAILABLE,(304) 684-2200,MARINE TERMINAL,IN SERVICE,-999,PLEASANTS,54073,USA,39.38431085,-81.20668833,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,NOT AVAILABLE,NONE,GO-MART INC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,219809,YES,YES,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-79.988354,39.660989,2269,ANLTK54007,GUTTMAN REALTY COMPANY (DBA BULK TERMINAL STORAGE),437 INDUSTRIAL AVENUE,STAR CITY,WV,26505,NOT AVAILABLE,(304) 599-1110,MARINE TERMINAL,IN SERVICE,-999,MONONGALIA,54061,USA,39.660989,-79.988354,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/14 00:00:00+00,http://www.bulkterminalstorage.com,T-55-WV-3186,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,52000,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO
-80.629281,40.391159,2270,ANLTK54008,CENTER POINT TERMINAL - WEIRTON,3048 BIRCH DRIVE,WEIRTON,WV,26062,NOT AVAILABLE,(304) 748-1190,MARINE TERMINAL,IN SERVICE,-999,JEFFERSON,39081,USA,40.391159,-80.629281,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/06 00:00:00+00,http://www.worldpointlp.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, CHEMICALS",680000,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES
-91.222069,44.931177,2271,ANLTK55001,MAGELLAN MIDSTREAM PARTNERS,6133 220TH STREET,CADOTT,WI,54727,NOT AVAILABLE,(715) 723-2362,BREAKOUT TANKS - PRODUCTS,IN SERVICE,-999,CHIPPEWA,55017,USA,44.931177,-91.222069,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.magellanlp.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,184000,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-91.41303,44.897984,2272,ANLTK55002,CHS PETROLEUM TERMINAL - CHIPPEWA FALLS,2331 N PRAIRIE VIEW RD,CHIPPEWA FALLS,WI,54729,NOT AVAILABLE,(715) 723-2473,BULK TERMINAL,IN SERVICE,-999,CHIPPEWA,55017,USA,44.897984,-91.41303,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/06 00:00:00+00,http://www.chsinc.com/,T-39-WI-3064,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",375000,NO,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-91.414284,44.895407,2273,ANLTK55003,U.S. OIL CHIPPEWA FALLS TERMINAL,"2553 N PRAIRIE VIEW RD, 3689 N. PRAIRIEVIEW ROAD",CHIPPEWA FALLS,WI,54729,NOT AVAILABLE,(715) 723-2955,BULK TERMINAL,IN SERVICE,-999,CHIPPEWA,55017,USA,44.895407,-91.414284,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/02/08 00:00:00+00,www.usoil.com,T-39-WI-3082,US VENTURE INC,US OIL,WITHIN 40 FEET,"REFINED, BIOFUEL",110600,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NOT AVAILABLE,NO,NO,YES,NO,NO
-88.018047,44.537629,2274,ANLTK55004,CITGO PETROLEUM CORPORATION - GREEN BAY TERMINAL,1391 BYLSBY AVENUE,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 437-0845,BULK TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.537629,-88.018047,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/04/04 00:00:00+00,www.citgo.com,T-39-WI-3066,NOT AVAILABLE,CITGO PETROLEUM CORPORATION,WITHIN 40 FEET,"REFINED, CHEMICALS",329800,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO
-88.013619,44.533751,2275,ANLTK55005,U.S. OIL GREEN BAY BUCKEYE TERMINAL,410 PRAIRIE AVENUE,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 435-2054,MARINE TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.533751,-88.013619,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/02/08 00:00:00+00,www.usoil.com,T-39-WI-3077,US VENTURE INC,US OIL,WITHIN 40 FEET,REFINED,297000,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-88.009591,44.536794,2276,ANLTK55006,FLINT HILLS RESOURCES - GREEN BAY,1496 BYSBY AVE,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 435-2054,MARINE TERMINAL - ASPHALT,IN SERVICE,-999,BROWN,55009,USA,44.536794,-88.009591,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.kochind.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,ASPHALT,110975,YES,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-88.021886,44.542283,2277,ANLTK55007,MARATHON PETROLEUM COMPANY LLC,1031 HURLBUT STREET,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 432-7793,BULK TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.542283,-88.021886,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/06 00:00:00+00,http://www.marathonpetroleum.com/,T-39-WI-3075,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT",333000,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-87.993482,44.530608,2278,ANLTK55008,U.S. OIL - GREEN BAY QUINCY,2206 NORTH QUINCY STREET,GREEN BAY,WI,54302,NOT AVAILABLE,(920) 965-0584,BULK TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.530608,-87.993482,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,http://nglsupplyllc.com/,T-39-WI-3070,U.S. VENTURE INC,NGL SUPPLY WHOLESALE LLC,WITHIN 40 FEET,REFINED,9285.71,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO
-88.012804,44.530586,2279,ANLTK55009,U.S. OIL GREEN BAY FOX RIVER TERMINAL,1124 NORTH BROADWAY,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 735-8228,MARINE TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.530586,-88.012804,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/02/22 00:00:00+00,http://www.usoil.com/,T-39-WI-3061,US VENTURE INC,US OIL,WITHIN 40 FEET,"REFINED, BIOFUEL",698510,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,YES,NO,NO,YES,YES,NO
-88.023245,44.541169,2280,ANLTK55010,U.S. OIL GREEN BAY PRODUCTS TERMINAL,1075 HURLBUT COURT,GREEN BAY,WI,54303,NOT AVAILABLE,(920) 432-3465,BULK TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.541169,-88.023245,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/02/08 00:00:00+00,http://www.usoil.com/,T-39-WI-3089,US VENTURE INC,US OIL,WITHIN 40 FEET,REFINED,138670,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO
-87.995279,44.528327,2281,ANLTK55011,U.S. VENTURE INC,1910 NORTH QUINCY STREET,GREEN BAY,WI,54302,NOT AVAILABLE,(920) 965-0584,MARINE TERMINAL,IN SERVICE,-999,BROWN,55009,USA,44.528327,-87.995279,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,NOT AVAILABLE,NONE,U.S. VENTURE INC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,417570,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-89.716597,44.592442,2282,ANLTK55012,FLINT HILLS RESOURCES - JUNCTION CITY,2267 STATE HIGHWAY 34,JUNCTION CITY,WI,54443,NOT AVAILABLE,(715) 457-6404,BULK TERMINAL,IN SERVICE,-999,PORTAGE,55097,USA,44.592442,-89.716597,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/06 00:00:00+00,www.fhr.com,T-39-WI-3071,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,413214,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
-91.253621,43.832787,2283,ANLTK55013,MIDWEST FUELS,507 MILWAUKEE STREET,LA CROSSE,WI,54603,NOT AVAILABLE,(608) 782-3308,MARINE TERMINAL,IN SERVICE,-999,LA CROSSE,55063,USA,43.832787,-91.253621,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,NOT AVAILABLE,NONE,MIDWEST INDUSTRIAL ASPHALT INC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",115375,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-89.298441,43.0389,2284,ANLTK55014,ZENITH ENERGY US - MADISON TERMINAL,4009 TRIANGLE STREET,MCFARLAND,WI,53558,NOT AVAILABLE,(608) 222-3657,BULK TERMINAL,IN SERVICE,-999,DANE,55025,USA,43.0389,-89.298441,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/06/19 00:00:00+00,www.zenithem.com,T-39-WI-3083,NOT AVAILABLE,ZENITH ENERGY US LP,WITHIN 40 FEET,"REFINED, BIOFUEL, CHEMICALS",150000,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,NO,NO,YES,YES,NO
-89.298252,43.037621,2285,ANLTK55015,CHS PIPELINE TERMINAL - MCFARLAND,4103 TRIANGLE STREET,MCFARLAND,WI,53558,NOT AVAILABLE,(608) 222-9424,BULK TERMINAL,IN SERVICE,-999,DANE,55025,USA,43.037621,-89.298252,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/12/06 00:00:00+00,www.chsinc.com,T-39-WI-3065,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,168000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-89.305029,43.031445,2286,ANLTK55016,CITGO PETROLEUM CORPORATION - MADISON TERMINAL,4606 TERMINAL DRIVE,MCFARLAND,WI,53558,NOT AVAILABLE,(608) 838-4111,BULK TERMINAL,IN SERVICE,-999,DANE,55025,USA,43.031445,-89.305029,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/04/04 00:00:00+00,www.citgo.com,T-39-WI-3067,NOT AVAILABLE,CITGO PETROLEUM CORPORATION,WITHIN 40 FEET,"REFINED, CHEMICALS",130000,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO
